Rang,Departement,Commune,Score,Habitants,territoryLabel
14715,SOMME,MAMETZ,3.8040487062315314,299,NORD
14716,AUBE,PERTHES-LES-BRIENNE,3.8036686049643489,86,EST
14717,VIENNE,LATILLE,3.8035338317256291,1404,OUEST
14718,DEUX-SEVRES,NUEIL-LES-AUBIERS,3.8033704566792137,5437,OUEST
14719,DOUBS,BRECONCHAUX,3.8033479849914009,96,EST
14720,HAUTE-VIENNE,NANTIAT,3.8031981653105631,1551,OUEST
14721,GIRONDE,CAMPS-SUR-L'ISLE,3.8028803327805485,512,OUEST
14722,ESSONNE,COURDIMANCHE-SUR-ESSONNE,3.8028677405574918,281,ILE-DE-FRANCE
14723,PYRENEES-ORIENTALES,TRILLA,3.8026904434148667,65,SUD
14724,YONNE,GIROLLES,3.8024093541922896,178,EST
14725,HAUTE-SAVOIE,SAINT-PAUL-EN-CHABLAIS,3.8020696148865576,2349,EST
14726,HAUTE-MARNE,ECHENAY,3.8020230200538894,93,EST
14727,RHONE,COGNY,3.8018914039781309,1227,EST
14728,DEUX-SEVRES,EXIREUIL,3.8018246046450743,1547,OUEST
14729,LOIRET,DAMPIERRE-EN-BURLY,3.8015492647596618,1483,OUEST
14730,AIN,APREMONT,3.8014149502415986,373,EST
14731,VIENNE,MORTON,3.80102302496321,340,OUEST
14732,PUY-DE-DOME,MAUZUN,3.8009118943934332,110,EST
14733,AISNE,TARTIERS,3.8007364911577834,153,NORD
14734,SAONE-ET-LOIRE,SAINT-BOIL,3.8006864354133776,477,EST
14735,JURA,BEFFIA,3.8006495776863694,83,EST
14736,ILLE-ET-VILAINE,LASSY,3.7999054169569293,1673,OUEST
14737,NORD,BROUCKERQUE,3.7996583082330257,1383,NORD
14738,VOSGES,AUZAINVILLIERS,3.7996030749584615,221,EST
14739,MANCHE,LE VAL-SAINT-PERE,3.79920044233941,2117,NORD
14740,COTE-D'OR,MOLESME,3.7991969467910449,274,EST
14741,ARDENNES,LEFFINCOURT,3.7988179911996665,189,EST
14742,SAVOIE,MONTAILLEUR,3.7986728831623435,688,EST
14743,DOUBS,PETITE-CHAUX,3.7984995756443589,151,EST
14744,ARIEGE,RABAT-LES-TROIS-SEIGNEURS,3.79843729179332,373,SUD
14745,LOIR-ET-CHER,SAINT-FIRMIN-DES-PRES,3.7984289629540418,826,OUEST
14746,MANCHE,SAINT-JEAN-LE-THOMAS,3.7973339640095527,416,NORD
14747,EURE-ET-LOIR,LA BOURDINIERE-SAINT-LOUP,3.7971006380949928,741,OUEST
14748,COTE-D'OR,CLERY,3.796671392741604,175,EST
14749,TERRITOIRE DE BELFORT,VELLESCOT,3.7966583148752986,260,EST
14750,OISE,EVRICOURT,3.7965150002204111,201,NORD
14751,EURE,AMFREVILLE-LES-CHAMPS,3.7962783445270718,448,NORD
14752,MARNE,BUSSY-LE-CHATEAU,3.7960537221894803,187,EST
14753,SEINE-MARITIME,SAINT-SAUVEUR-D'EMALLEVILLE,3.7959257914313755,1222,NORD
14754,PAS-DE-CALAIS,VELU,3.7954326345627276,130,NORD
14755,SAVOIE,MONTVALEZAN,3.7947829087841702,747,EST
14756,MORBIHAN,SAINT-MARCEL,3.794636711244904,1119,OUEST
14757,CHARENTE-MARITIME,GOURVILLETTE,3.7939827169416862,92,OUEST
14758,BAS-RHIN,RATZWILLER,3.7937172054996373,258,EST
14759,AIN,MAGNIEU,3.7932746043731429,618,EST
14760,SEINE-ET-MARNE,AUGERS-EN-BRIE,3.7928318172987288,307,ILE-DE-FRANCE
14761,EURE,SAINTE-MARIE-DE-VATIMESNIL,3.7926429290483128,265,NORD
14762,TARN,LES CAMMAZES,3.7924440508885358,295,SUD
14763,VAUCLUSE,MORNAS,3.7920149380788004,2428,SUD
14764,AIN,SAINT-MARTIN-DE-BAVEL,3.7914342578812668,404,EST
14765,PAS-DE-CALAIS,FRENCQ,3.7909829579771168,848,NORD
14766,MARNE,TRAMERY,3.7909471137301938,144,EST
14767,MEURTHE-ET-MOSELLE,REHERREY,3.7906323523807037,125,EST
14768,SAVOIE,HAUTEVILLE,3.7903100569772072,336,EST
14769,HAUT-RHIN,GEISHOUSE,3.7891871962516506,469,EST
14770,ARDECHE,ARDOIX,3.7887588557397178,1230,EST
14771,MEUSE,RARECOURT,3.7884613598136316,216,EST
14772,MAINE-ET-LOIRE,LES RAIRIES,3.7881424123333729,1046,OUEST
14773,HAUTE-SAONE,VAROGNE,3.7877921050455692,127,EST
14774,ISERE,NANTES-EN-RATIER,3.7875851369520044,479,EST
14775,MEUSE,REMOIVILLE,3.7868698079916583,137,EST
14776,AISNE,CONTESCOURT,3.7868493006148816,62,NORD
14777,FINISTERE,BAYE,3.7867437913895925,1212,OUEST
14778,VAUCLUSE,VIOLES,3.7858094440415688,1635,SUD
14779,EURE-ET-LOIR,MESLAY-LE-GRENET,3.7856419778770913,350,OUEST
14780,EURE,GLISOLLES,3.7856209317717693,845,NORD
14781,MOSELLE,BLANCHE-EGLISE,3.78558781850876,117,EST
14782,MANCHE,SAINT-MARTIN-LE-GREARD,3.785242194088887,485,NORD
14783,ARDENNES,SORBON,3.785232720562544,208,EST
14784,SARTHE,NOYEN-SUR-SARTHE,3.7852308352740205,2657,OUEST
14785,ARDENNES,SAINT-ETIENNE-A-ARNES,3.7851362761452783,266,EST
14786,SEINE-ET-MARNE,LUISETAINES,3.7850708678065321,243,ILE-DE-FRANCE
14787,ARIEGE,LA BASTIDE-DU-SALAT,3.7849665912726884,194,SUD
14788,HAUTE-MARNE,MONTOT-SUR-ROGNON,3.7849550751011387,120,EST
14789,CHARENTE-MARITIME,SAINT-SEURIN-DE-PALENNE,3.7848258570687632,180,OUEST
14790,AUBE,AVANT-LES-MARCILLY,3.7844834308549657,524,EST
14791,CHARENTE,MERIGNAC,3.7842793976589189,770,OUEST
14792,PAS-DE-CALAIS,VALHUON,3.7841355955779337,565,NORD
14793,HAUTE-MARNE,BREUVANNES-EN-BASSIGNY,3.7840730679387491,650,EST
14794,JURA,COURLAOUX,3.7837529244352908,1063,EST
14795,RHONE,SAINT-MAURICE-SUR-DARGOIRE,3.7837466035933049,4155,EST
14796,MOSELLE,HINCKANGE,3.7836979147945016,343,EST
14797,LOZERE,CHASTEL-NOUVEL,3.7835392705987485,910,SUD
14798,SEINE-MARITIME,CLASVILLE,3.7827561438743378,327,NORD
14799,AUBE,MAROLLES-SOUS-LIGNIERES,3.782276344641307,327,EST
14800,MEUSE,BUREY-LA-COTE,3.7821166048354371,77,EST
14801,SOMME,VILLERS-SOUS-AILLY,3.7820651263081269,177,NORD
14802,EURE,FLIPOU,3.7820263471690927,333,NORD
14803,SOMME,HEM-HARDINVAL,3.7820046945957024,363,NORD
14804,LOIR-ET-CHER,COUR-SUR-LOIRE,3.7818297318206224,281,OUEST
14805,CHARENTE-MARITIME,VERVANT,3.7817461843778992,249,OUEST
14806,COTE-D'OR,TRUGNY,3.7813967110412108,121,EST
14807,COTE-D'OR,COURTIVRON,3.7812107234608274,171,EST
14808,HAUTE-SAONE,CUVE,3.7811001509873789,154,EST
14809,TARN,VIVIERS-LES-MONTAGNES,3.7805103059962741,2112,SUD
14810,MOSELLE,CHAMBREY,3.7802835629447884,327,EST
14811,SAVOIE,VALMEINIER,3.7802542612703069,288,EST
14812,MEUSE,LES HAUTS-DE-CHEE,3.7798533766376559,774,EST
14813,MARNE,CHAMPIGNEUL-CHAMPAGNE,3.7798187427499657,309,EST
14814,HAUTE-CORSE,SERMANO,3.7797074524721825,53,SUD
14815,HAUTE-CORSE,PIETRACORBARA,3.7796365202868727,595,SUD
14816,ALLIER,EBREUIL,3.7794363339122139,1128,EST
14817,HAUTE-SAVOIE,LA CHAPELLE-D'ABONDANCE,3.7794173964454272,843,EST
14818,MEUSE,MONT-DEVANT-SASSEY,3.7793175465815754,107,EST
14819,SAONE-ET-LOIRE,MOROGES,3.7792614071628536,569,EST
14820,ISERE,SAINT-CASSIEN,3.7791294095313046,1236,EST
14821,ISERE,EYDOCHE,3.779083083943243,549,EST
14822,AUDE,ARAGON,3.7789925072386574,458,SUD
14823,DROME,CHATILLON-EN-DIOIS,3.7786569119807685,627,EST
14824,HAUTE-GARONNE,LAFITTE-VIGORDANE,3.7785489458260559,1177,SUD
14825,EURE-ET-LOIR,ARDELU,3.7784772637017405,68,OUEST
14826,HAUTE-SAONE,VELLEXON-QUEUTREY-ET-VAUDEY,3.7783930162402526,468,EST
14827,HAUTE-SAONE,VY-LE-FERROUX,3.77828469383099,163,EST
14828,SOMME,THIEULLOY-L'ABBAYE,3.7781768720911946,361,NORD
14829,ISERE,SAINT-JEAN-DE-VAULX,3.7767600709678337,539,EST
14830,SAONE-ET-LOIRE,SAINT-MAURICE-DE-SATONNAY,3.7764144223697063,423,EST
14831,ARIEGE,AUZAT,3.7763994870308104,457,SUD
14832,DOUBS,OUHANS,3.7763539814107037,386,EST
14833,SEINE-ET-MARNE,VILLEMARECHAL,3.77632636235295,1105,ILE-DE-FRANCE
14834,SOMME,MARQUIVILLERS,3.7758651081467614,188,NORD
14835,EURE,ROSAY-SUR-LIEURE,3.7756452619820515,550,NORD
14836,MOSELLE,MARTHILLE,3.7751468395712524,178,EST
14837,COTE-D'OR,URCY,3.7751460291782672,145,EST
14838,EURE,LE GROS-THEIL,3.7751298760277709,1371,NORD
14839,EURE,COURDEMANCHE,3.7748590770780357,594,NORD
14840,HAUTE-SAONE,VEREUX,3.7739707658605584,234,EST
14841,EURE,CHAMBRAY,3.7736926392755508,428,NORD
14842,MARNE,ECRIENNES,3.7736646868877322,178,EST
14843,HAUTE-SAONE,PERCEY-LE-GRAND,3.7735582924861117,89,EST
14844,MOSELLE,SALONNES,3.7735229842489781,143,EST
14845,HAUTE-SAONE,DEMANGEVELLE,3.7734684669184557,302,EST
14846,HAUTE-GARONNE,LAGRACE-DIEU,3.7733662031087833,545,SUD
14847,NIEVRE,GERMIGNY-SUR-LOIRE,3.7730287006677203,768,EST
14848,MANCHE,MARTINVAST,3.7730039587797282,1246,NORD
14849,HAUTE-CORSE,NOVELLA,3.7725263811349588,69,SUD
14850,HAUTE-MARNE,CLINCHAMP,3.7725175020635824,82,EST
14851,HAUTE-SAONE,LE TREMBLOIS,3.7723119280060105,167,EST
14852,ISERE,CHUZELLES,3.7723032140174371,2175,EST
14853,AUDE,SAINTE-COLOMBE-SUR-L'HERS,3.7720787632807111,402,SUD
14854,ARDECHE,THUEYTS,3.7719135040288294,1077,EST
14855,YONNE,SENAN,3.7718290084202062,735,EST
14856,ARDENNES,VILLERS-LE-TOURNEUR,3.7717035481283441,190,EST
14857,SOMME,BROCOURT,3.7716529240312191,108,NORD
14858,AUDE,MONTREAL,3.7716507566509718,1884,SUD
14859,SOMME,ESCLAINVILLERS,3.7713842547861165,157,NORD
14860,CHARENTE,VILLEFAGNAN,3.7713052396904625,904,OUEST
14861,DROME,ANNEYRON,3.7710305878955603,3983,EST
14862,YONNE,MARSANGY,3.7709998657801598,831,EST
14863,ISERE,ARTAS,3.77097918922736,1821,EST
14864,NORD,ENNETIERES-EN-WEPPES,3.7708863045265155,1318,NORD
14865,ILLE-ET-VILAINE,SAINT-PIERRE-DE-PLESGUEN,3.770802362006143,4327,OUEST
14866,AIN,SAVIGNEUX,3.7703895535461687,1356,EST
14867,VOSGES,VALFROICOURT,3.7702874216521667,246,EST
14868,ISERE,VAULNAVEYS-LE-BAS,3.770257102775592,1212,EST
14869,EURE,SAINT-OUEN-DE-PONTCHEUIL,3.7701033025370441,104,NORD
14870,PAS-DE-CALAIS,BETHONSART,3.770060338265365,154,NORD
14871,HAUTE-SAONE,GRANDVELLE-ET-LE-PERRENOT,3.7681243104188606,376,EST
14872,CHER,BERRY-BOUY,3.7679105682234058,1241,OUEST
14873,SOMME,BERNY-EN-SANTERRE,3.7678845413794209,166,NORD
14874,HAUTE-SAVOIE,DINGY-EN-VUACHE,3.767619131223209,614,EST
14875,LOT,LAMAGDELAINE,3.7670303626667061,746,SUD
14876,VIENNE,SAVIGNY-LEVESCAULT,3.7667204885246357,1192,OUEST
14877,MAINE-ET-LOIRE,MAZE,3.7663545963592351,5835,OUEST
14878,YONNE,SAINT-FARGEAU,3.7661917138536403,1408,EST
14879,VAR,SAINT-JULIEN,3.7661049205394947,2304,SUD
14880,MAYENNE,BOUESSAY,3.7660009690287404,784,OUEST
14881,DOUBS,CHEVROZ,3.7659150252309459,104,EST
14882,LOIRE-ATLANTIQUE,SAINT-HERBLON,3.76584639019633,4757,OUEST
14883,MEURTHE-ET-MOSELLE,GELACOURT,3.7657020900644502,164,EST
14884,OISE,VILLERS-SUR-BONNIERES,3.76521646709852,161,NORD
14885,COTE-D'OR,LA ROCHEPOT,3.764887680897818,296,EST
14886,RHONE,BIBOST,3.7647977739192093,561,EST
14887,SOMME,HEDAUVILLE,3.7645836093670226,111,NORD
14888,VOSGES,SAINT-GORGON,3.7644653855853329,398,EST
14889,MAINE-ET-LOIRE,CHAVAGNES,3.7643745766271195,3883,OUEST
14890,HAUTE-SAONE,SCYE,3.7639790277271157,135,EST
14891,JURA,MALANGE,3.7639716867800086,254,EST
14892,ILLE-ET-VILAINE,SAINT-BRICE-EN-COGLES,3.7638377501754534,4734,OUEST
14893,JURA,BLYE,3.7637837727625851,166,EST
14894,MEURTHE-ET-MOSELLE,SAINT-GERMAIN,3.763478931005444,162,EST
14895,VENDEE,NOTRE-DAME-DE-MONTS,3.7633753824552238,2118,OUEST
14896,VOSGES,DOMJULIEN,3.7632742711272069,179,EST
14897,HAUTE-CORSE,LAVATOGGIO,3.762812273205808,131,SUD
14898,SOMME,CITERNE,3.7627267662571908,240,NORD
14899,HAUTE-CORSE,SILVARECCIO,3.7626925325384439,99,SUD
14900,MAINE-ET-LOIRE,CHEMILLE,3.7625259352892684,21194,OUEST
14901,MEURTHE-ET-MOSELLE,LALOEUF,3.7624123532621541,303,EST
14902,AUBE,POUGY,3.7623616434558009,293,EST
14903,JURA,VALEMPOULIERES,3.7623415998820837,226,EST
14904,MEUSE,MARTINCOURT-SUR-MEUSE,3.7618439757928681,67,EST
14905,VOSGES,MEDONVILLE,3.7616896275755818,77,EST
14906,EURE-ET-LOIR,MORIERS,3.761638909008715,215,OUEST
14907,HAUTES-PYRENEES,SARNIGUET,3.7613908397426572,264,SUD
14908,DORDOGNE,CHAMPCEVINEL,3.7613496448188468,2846,OUEST
14909,AIN,SERMOYER,3.7603539620929789,708,EST
14910,CANTAL,ALLANCHE,3.7603225456922318,748,EST
14911,COTE-D'OR,REMILLY-EN-MONTAGNE,3.7597796211417038,145,EST
14912,DOUBS,MYON,3.7596646776125109,197,EST
14913,JURA,DOMPIERRE-SUR-MONT,3.7595321859534092,258,EST
14914,SAONE-ET-LOIRE,CRUZILLE,3.7594363253949261,252,EST
14915,ISERE,MONTFERRAT,3.7594345463992904,1783,EST
14916,PAS-DE-CALAIS,POMMERA,3.7592691884317015,339,NORD
14917,LOIRET,GONDREVILLE,3.7590336319731139,347,OUEST
14918,ISERE,SINARD,3.7588931476326639,658,EST
14919,AUBE,PLESSIS-BARBUISE,3.7588729086561612,205,EST
14920,ISERE,MEYRIEU-LES-ETANGS,3.7588679670898726,974,EST
14921,PUY-DE-DOME,SAUXILLANGES,3.7585997349484694,1229,EST
14922,VOSGES,BIECOURT,3.7585348412744257,94,EST
14923,MEURTHE-ET-MOSELLE,GIRIVILLER,3.7584824560359658,71,EST
14924,ILLE-ET-VILAINE,BEDEE,3.7584720506906519,4292,OUEST
14925,ARIEGE,MONTOULIEU,3.7584413438651065,399,SUD
14926,OISE,DOMELIERS,3.7580307722372717,235,NORD
14927,EURE,NEUILLY,3.7579837215104259,153,NORD
14928,INDRE-ET-LOIRE,CIVRAY-DE-TOURAINE,3.7578190904685678,1815,OUEST
14929,HAUTE-SAONE,MOTEY-BESUCHE,3.7576419003662913,111,EST
14930,SOMME,THORY,3.7575331329779504,184,NORD
14931,OISE,MOUCHY-LE-CHATEL,3.757012248154874,79,NORD
14932,DOUBS,LAVANS-QUINGEY,3.7569647437018916,198,EST
14933,SOMME,NOYELLES-SUR-MER,3.7567506864179756,719,NORD
14934,HAUTE-MARNE,SOMMANCOURT,3.7565444927084419,68,EST
14935,MEURTHE-ET-MOSELLE,GUGNEY,3.7564190772513886,91,EST
14936,ESSONNE,BOIS-HERPIN,3.75625223019378,72,ILE-DE-FRANCE
14937,NORD,SANCOURT,3.7561879384337908,184,NORD
14938,ALLIER,VALLON-EN-SULLY,3.7557124699879738,1573,EST
14939,SEINE-MARITIME,VARENGEVILLE-SUR-MER,3.7551244219171713,1044,NORD
14940,EURE,CHAUVINCOURT-PROVEMONT,3.7550013793142476,349,NORD
14941,SAONE-ET-LOIRE,PERONNE,3.7548186763346587,642,EST
14942,CHARENTE-MARITIME,SAINT-SAVINIEN,3.7547403901359258,2369,OUEST
14943,MOSELLE,LANGATTE,3.7546669455798258,574,EST
14944,COTES-D'ARMOR,TREDREZ-LOCQUEMEAU,3.7543936834827774,1461,OUEST
14945,ARDENNES,LE THOUR,3.7535699264207083,388,EST
14946,AUDE,MONTSERET,3.75356859252221,552,SUD
14947,OISE,ROMESCAMPS,3.7529597814449152,547,NORD
14948,COTE-D'OR,MAGNY-LAMBERT,3.75282443459779,83,EST
14949,HAUTE-MARNE,POINSON-LES-FAYL,3.752226998726905,221,EST
14950,SAONE-ET-LOIRE,LA CHARMEE,3.7521701438298387,730,EST
14951,DEUX-SEVRES,SAINT-GEORGES-DE-REX,3.751740776707257,397,OUEST
14952,SEINE-MARITIME,NEUF-MARCHE,3.75162062139265,699,NORD
14953,MEURTHE-ET-MOSELLE,COINCOURT,3.7514602415505607,142,EST
14954,DORDOGNE,CREYSSE,3.7511927463874164,1740,OUEST
14955,SEINE-MARITIME,DENESTANVILLE,3.751072896705006,263,NORD
14956,OISE,NEUVILLE-BOSC,3.7509243220831716,524,NORD
14957,NORD,MAROILLES,3.750233697353397,1365,NORD
14958,HAUTE-SAONE,VELLEMINFROY,3.7500592714455885,282,EST
14959,VENDEE,LA FAUTE-SUR-MER,3.7500178054204016,766,OUEST
14960,ARDENNES,BOULT-AUX-BOIS,3.749722729341002,152,EST
14961,INDRE-ET-LOIRE,SEMBLANCAY,3.7496974703296129,2115,OUEST
14962,VENDEE,FROIDFOND,3.7493664201152064,1862,OUEST
14963,CHARENTE-MARITIME,SAINT-SATURNIN-DU-BOIS,3.7493239591260217,861,OUEST
14964,MARNE,IGNY-COMBLIZY,3.7490007951266611,423,EST
14965,MOSELLE,GRENING,3.7486829793464347,134,EST
14966,PAS-DE-CALAIS,LOUCHES,3.7485095812508304,990,NORD
14967,HAUTES-ALPES,LA ROCHE-DES-ARNAUDS,3.7483684501561552,1531,SUD
14968,LOIRE,SAINTE-AGATHE-LA-BOUTERESSE,3.7480641723554688,1030,EST
14969,AUBE,CHAUCHIGNY,3.7465115692096047,239,EST
14970,AUBE,SAINT-MARTIN-DE-BOSSENAY,3.7463584093342788,371,EST
14971,GARD,SAINT-JULIEN-DE-CASSAGNAS,3.7459852035504366,670,SUD
14972,COTES-D'ARMOR,PLAINTEL,3.7458454608244742,4289,OUEST
14973,HAUTE-CORSE,MONTE,3.7457057211697893,538,SUD
14974,VAR,SIGNES,3.7454776074335547,3060,SUD
14975,VOSGES,SENAIDE,3.7453991458074838,179,EST
14976,SEINE-ET-MARNE,SAINTS,3.7453849539167829,2061,ILE-DE-FRANCE
14977,RHONE,YZERON,3.7451404307042062,1014,EST
14978,CALVADOS,MERY-CORBON,3.7449470843351795,1105,NORD
14979,DROME,ETOILE-SUR-RHONE,3.7449259918166584,5579,EST
14980,JURA,CHISSEY-SUR-LOUE,3.7447947228552376,335,EST
14981,DEUX-SEVRES,SAINT-GENEROUX,3.744729724708983,377,OUEST
14982,VAUCLUSE,SARRIANS,3.744315257765551,5939,SUD
14983,SOMME,ONEUX,3.7442486573340186,379,NORD
14984,OISE,CATHEUX,3.744065503100765,108,NORD
14985,LOIR-ET-CHER,PEZOU,3.7437689166454393,1139,OUEST
14986,MARNE,VENTELAY,3.7436723412332378,269,EST
14987,LOIR-ET-CHER,SELLES-SAINT-DENIS,3.743180908329975,1289,OUEST
14988,CORSE-DU-SUD,LEVIE,3.7430656890778513,579,SUD
14989,LOIRE,AVEIZIEUX,3.7430505098164093,1646,EST
14990,MEUSE,BUREY-EN-VAUX,3.7429995920177159,146,EST
14991,MORBIHAN,MONTERTELOT,3.7428818056050459,381,OUEST
14992,PYRENEES-ATLANTIQUES,JATXOU,3.7427718428496735,1163,OUEST
14993,MORBIHAN,PLUVIGNER,3.7427595824702791,7694,OUEST
14994,DROME,MALATAVERNE,3.7426182798115226,2089,EST
14995,LOIRET,CRAVANT,3.7425276192357888,992,OUEST
14996,DOUBS,BOURNOIS,3.7424466182868903,200,EST
14997,CHARENTE-MARITIME,ILE-D'AIX,3.7423359961172724,201,OUEST
14998,LOIR-ET-CHER,SAINTE-ANNE,3.7421506322680487,466,OUEST
14999,LOIRET,NEUVY-EN-SULLIAS,3.7420418620296774,1327,OUEST
15000,TERRITOIRE DE BELFORT,BETHONVILLIERS,3.7419195123139821,261,EST
15001,GARD,AIGREMONT,3.7417896855740929,765,SUD
15002,SOMME,ETALON,3.7417053415201078,135,NORD
15003,AISNE,CONNIGIS,3.7414490415181478,325,NORD
15004,GIRONDE,VILLENAVE-DE-RIONS,3.741347814467848,316,OUEST
15005,SOMME,BRIQUEMESNIL-FLOXICOURT,3.7409743461871958,232,NORD
15006,YVELINES,EMANCE,3.74076266570777,895,ILE-DE-FRANCE
15007,VAUCLUSE,LORIOL-DU-COMTAT,3.7406358048166535,2554,SUD
15008,MARNE,HAUSSIGNEMONT,3.7402104823283104,320,EST
15009,HAUTE-CORSE,RIVENTOSA,3.739951154840516,141,SUD
15010,MOSELLE,GELUCOURT,3.7398805293181958,231,EST
15011,INDRE-ET-LOIRE,SAINT-ANTOINE-DU-ROCHER,3.739576731959092,1732,OUEST
15012,CHARENTE-MARITIME,MARSAIS,3.7393295101336848,888,OUEST
15013,COTE-D'OR,CHIVRES,3.7393144696725327,306,EST
15014,AUBE,LA LOUPTIERE-THENARD,3.7391537760282563,286,EST
15015,MANCHE,BRICQUEBEC,3.7390796903855281,6143,NORD
15016,NIEVRE,ASNOIS,3.7390602493959229,147,EST
15017,ILLE-ET-VILAINE,LA BOUEXIERE,3.7386511789461845,4332,OUEST
15018,HAUTE-SAVOIE,MARLIOZ,3.7385622666831391,949,EST
15019,HERAULT,VILLEMAGNE-L'ARGENTIERE,3.7381758708061534,431,SUD
15020,HAUTE-MARNE,LESCHERES-SUR-LE-BLAISERON,3.7381587567018868,97,EST
15021,CHARENTE-MARITIME,LANDES,3.7380640723553289,608,OUEST
15022,SEINE-MARITIME,JUMIEGES,3.7380401288726133,1761,NORD
15023,HERAULT,MAS-DE-LONDRES,3.7378111461295394,636,SUD
15024,LOT,GRAMAT,3.7376892262005215,3155,SUD
15025,SOMME,FOURCIGNY,3.7374879645905947,188,NORD
15026,PAS-DE-CALAIS,SOMBRIN,3.7372872006331046,237,NORD
15027,OISE,CAMPEAUX,3.7370406715252065,492,NORD
15028,HAUTE-VIENNE,AMBAZAC,3.7363939191425346,5646,OUEST
15029,LOIRE,PRALONG,3.7360237298741636,905,EST
15030,HAUTE-SAVOIE,LE REPOSOIR,3.7358999483231923,494,EST
15031,ILLE-ET-VILAINE,SENS-DE-BRETAGNE,3.7355190573854835,2443,OUEST
15032,PYRENEES-ATLANTIQUES,ISPOURE,3.7353673008767276,581,OUEST
15033,OISE,VERSIGNY,3.7352675929644579,365,NORD
15034,HAUTE-GARONNE,MENVILLE,3.7352050717361083,742,SUD
15035,SEINE-ET-MARNE,LIZINES,3.7351684216943091,185,ILE-DE-FRANCE
15036,AISNE,SERVAIS,3.7351319842463546,295,NORD
15037,CANTAL,VELZIC,3.7350355467939185,417,EST
15038,MOSELLE,LEZEY,3.7348256376678104,104,EST
15039,SEINE-ET-MARNE,BOULANCOURT,3.7347133512696069,372,ILE-DE-FRANCE
15040,AUDE,QUIRBAJOU,3.7344848606382568,40,SUD
15041,CALVADOS,ISIGNY-SUR-MER,3.7342947793174939,3685,NORD
15042,PAS-DE-CALAIS,CROIX-EN-TERNOIS,3.7341579064481851,326,NORD
15043,DOUBS,SAINT-HILAIRE,3.7340377470139297,143,EST
15044,ALPES-DE-HAUTE-PROVENCE,PUIMOISSON,3.7335955024456817,633,SUD
15045,VENDEE,BOURNEZEAU,3.7333497050138154,3283,OUEST
15046,PUY-DE-DOME,MUROL,3.7333349275899792,587,EST
15047,SEINE-ET-MARNE,LA MADELEINE-SUR-LOING,3.7333038825351288,381,ILE-DE-FRANCE
15048,HAUTE-SAONE,MONTAGNEY,3.733279152804672,436,EST
15049,AUDE,CAMBIEURE,3.7332466461921587,308,SUD
15050,MEURTHE-ET-MOSELLE,BAZAILLES,3.7330842113005418,135,EST
15051,ILLE-ET-VILAINE,ROMILLE,3.7329864424405956,3916,OUEST
15052,VOSGES,REGNEY,3.7322596038053462,86,EST
15053,VOSGES,SAVIGNY,3.7318340016906086,183,EST
15054,ARDENNES,NANTEUIL-SUR-AISNE,3.7315998190306354,136,EST
15055,JURA,CONDAMINE,3.731580051053959,271,EST
15056,HAUTE-SAONE,VAUCONCOURT-NERVEZAIN,3.7314410021031619,215,EST
15057,EURE,EMANVILLE,3.7313118393169828,548,NORD
15058,GIRONDE,ROAILLAN,3.7312363866910423,1707,OUEST
15059,MEUSE,HERBEUVILLE,3.7299162799356953,187,EST
15060,AISNE,NOROY-SUR-OURCQ,3.7298953597914895,133,NORD
15061,HAUTE-GARONNE,LA MAGDELAINE-SUR-TARN,3.729879492611226,1147,SUD
15062,ISERE,VIRIEU,3.7296292467886261,1427,EST
15063,AISNE,MAREST-DAMPCOURT,3.7295423971064987,368,NORD
15064,MEUSE,MOULOTTE,3.7293405647023268,102,EST
15065,YONNE,BLANNAY,3.7292406645863077,121,EST
15066,MARNE,CERNON,3.7291957366652566,135,EST
15067,MOSELLE,SECOURT,3.7290853361901051,195,EST
15068,GIRONDE,VILLANDRAUT,3.7290044136825991,1028,OUEST
15069,AISNE,COUPRU,3.7282791374131348,169,NORD
15070,LOZERE,MONTRODAT,3.7281972534147192,1108,SUD
15071,YONNE,FONTENAY-SOUS-FOURONNES,3.72809098143506,72,EST
15072,MEURTHE-ET-MOSELLE,AFFRACOURT,3.7280780891295136,101,EST
15073,ORNE,RAI,3.7276533027604279,1473,NORD
15074,ALPES-DE-HAUTE-PROVENCE,BRAS-D'ASSE,3.7276432003519089,577,SUD
15075,GIRONDE,LOUPES,3.7271462327625842,793,OUEST
15076,EURE,SAINT-GERMAIN-DES-ANGLES,3.7271347456152508,183,NORD
15077,EURE,BACQUEVILLE,3.7267653975889932,633,NORD
15078,CORREZE,ALLASSAC,3.7265998547550154,3917,OUEST
15079,COTE-D'OR,CHAMP-D'OISEAU,3.7265911919708881,90,EST
15080,YONNE,CHAMPLOST,3.7265612025587749,800,EST
15081,MARNE,BIGNICOURT-SUR-SAULX,3.7265256333837415,185,EST
15082,AUDE,RIBAUTE,3.7260553878415892,235,SUD
15083,TARN,BRIATEXTE,3.7258843833990216,2009,SUD
15084,MORBIHAN,SAINTE-HELENE,3.7258288976241247,1299,OUEST
15085,VIENNE,MAZEROLLES,3.7257409741836427,883,OUEST
15086,ISERE,OYTIER-SAINT-OBLAS,3.72546049969017,1657,EST
15087,ALLIER,MALICORNE,3.7253999812991436,847,EST
15088,HAUTE-SAVOIE,ORCIER,3.7252289079240146,969,EST
15089,LOIRE,SAINT-VICTOR-SUR-RHINS,3.724938942838103,1186,EST
15090,ESSONNE,SOUZY-LA-BRICHE,3.72485596570331,329,ILE-DE-FRANCE
